,support,itemsets
10345,0.050246138176879986,"frozenset({'P00265242', 'P00145442'})"
10346,0.05262264471227296,"frozenset({'P00270942', 'P00145442'})"
10347,0.03004583262603972,"frozenset({'P00271142', 'P00145442'})"
10348,0.03038533355966729,"frozenset({'P00277442', 'P00145442'})"
10349,0.03259208962824648,"frozenset({'P00277642', 'P00145442'})"
10350,0.03276184009506026,"frozenset({'P00278642', 'P00145442'})"
10351,0.04057036156849431,"frozenset({'P00295942', 'P00145442'})"
10352,0.03089458496010864,"frozenset({'P00318742', 'P00145442'})"
10353,0.03904260736717026,"frozenset({'P00323942', 'P00145442'})"
10354,0.03038533355966729,"frozenset({'P00329542', 'P00145442'})"
10355,0.039721609234425394,"frozenset({'P00334242', 'P00145442'})"
10356,0.03462909523001188,"frozenset({'P0097242', 'P00145442'})"
10357,0.03174333729417756,"frozenset({'P00184942', 'P00146742'})"
10358,0.03259208962824648,"frozenset({'P00237542', 'P00146742'})"
10359,0.03496859616363945,"frozenset({'P00270942', 'P00146742'})"
10360,0.03717535223221864,"frozenset({'P00147742', 'P00147942'})"
10361,0.03140383636054999,"frozenset({'P00147742', 'P00173842'})"
10362,0.031064335426922423,"frozenset({'P00147742', 'P00182142'})"
10363,0.03955185876761161,"frozenset({'P00147742', 'P00184942'})"
10364,0.03038533355966729,"frozenset({'P00147742', 'P00216142'})"
10365,0.0417586148361908,"frozenset({'P00147742', 'P00237542'})"
10366,0.03683585129859107,"frozenset({'P00242742', 'P00147742'})"
10367,0.03768460363265999,"frozenset({'P00147742', 'P00255842'})"
10368,0.03819385503310134,"frozenset({'P00147742', 'P00265242'})"
10369,0.040061110168052964,"frozenset({'P00147742', 'P00270942'})"
10370,0.03174333729417756,"frozenset({'P00147742', 'P00303342'})"
10371,0.03225258869461891,"frozenset({'P00147742', 'P0097242'})"
10372,0.04753013070785945,"frozenset({'P00148642', 'P00147942'})"
10373,0.032931590561874044,"frozenset({'P00151742', 'P00147942'})"
10374,0.032931590561874044,"frozenset({'P00147942', 'P00153842'})"
10375,0.03123408589373621,"frozenset({'P00154042', 'P00147942'})"
10376,0.03428959429638431,"frozenset({'P00156442', 'P00147942'})"
10377,0.032082838227805124,"frozenset({'P00147942', 'P00157542'})"
10378,0.03276184009506026,"frozenset({'P00157642', 'P00147942'})"
10379,0.03310134102868783,"frozenset({'P00161942', 'P00147942'})"
10380,0.03513834663045323,"frozenset({'P00147942', 'P00173842'})"
10381,0.03276184009506026,"frozenset({'P00174442', 'P00147942'})"
10382,0.034119843829570534,"frozenset({'P00147942', 'P00177542'})"
10383,0.031573586827363775,"frozenset({'P00178242', 'P00147942'})"
10384,0.03632659989814972,"frozenset({'P00178942', 'P00147942'})"
10385,0.04786963164148701,"frozenset({'P00147942', 'P00182142'})"
10386,0.03496859616363945,"frozenset({'P00147942', 'P00182242'})"
10387,0.032082838227805124,"frozenset({'P00182742', 'P00147942'})"
10388,0.03123408589373621,"frozenset({'P00183242', 'P00147942'})"
10389,0.03089458496010864,"frozenset({'P00183342', 'P00147942'})"
10390,0.0646749278560516,"frozenset({'P00147942', 'P00184942'})"
10391,0.03089458496010864,"frozenset({'P00147942', 'P00187842'})"
10392,0.0364963503649635,"frozenset({'P00147942', 'P00193542'})"
10393,0.03361059242912918,"frozenset({'P00199442', 'P00147942'})"
10394,0.0344593447631981,"frozenset({'P00201442', 'P00147942'})"
10395,0.03174333729417756,"frozenset({'P00210042', 'P00147942'})"
10396,0.03955185876761161,"frozenset({'P00216142', 'P00147942'})"
10397,0.03462909523001188,"frozenset({'P00216342', 'P00147942'})"
10398,0.046002376506535395,"frozenset({'P00147942', 'P00220442'})"
10399,0.04328636903751485,"frozenset({'P00221442', 'P00147942'})"
10400,0.033780342895942964,"frozenset({'P00233542', 'P00147942'})"
10401,0.05975216431845187,"frozenset({'P00147942', 'P00237542'})"
10402,0.03038533355966729,"frozenset({'P00241642', 'P00147942'})"
10403,0.04956713630962485,"frozenset({'P00242742', 'P00147942'})"
10404,0.037514853165846206,"frozenset({'P00243942', 'P00147942'})"
10405,0.03496859616363945,"frozenset({'P00147942', 'P00249542'})"
10406,0.044304871838397555,"frozenset({'P00251242', 'P00147942'})"
10407,0.052792395179086744,"frozenset({'P00255842', 'P00147942'})"
10408,0.03700560176540486,"frozenset({'P00147942', 'P00258742'})"
10409,0.03853335596672891,"frozenset({'P00147942', 'P00259342'})"
10410,0.056526905448989986,"frozenset({'P00265242', 'P00147942'})"
10411,0.06331692412154133,"frozenset({'P00270942', 'P00147942'})"
10412,0.0354778475640808,"frozenset({'P00271142', 'P00147942'})"
10413,0.03615684943133594,"frozenset({'P00147942', 'P00277442'})"
10414,0.03717535223221864,"frozenset({'P00277642', 'P00147942'})"
10415,0.03938210830079783,"frozenset({'P00278642', 'P00147942'})"
10416,0.03004583262603972,"frozenset({'P00147942', 'P00289242'})"
10417,0.03496859616363945,"frozenset({'P00295942', 'P00147942'})"
10418,0.04617212697334918,"frozenset({'P00303342', 'P00147942'})"
10419,0.040909862502121884,"frozenset({'P00318742', 'P00147942'})"
10420,0.03225258869461891,"frozenset({'P00321742', 'P00147942'})"
10421,0.03259208962824648,"frozenset({'P00323942', 'P00147942'})"
10422,0.03004583262603972,"frozenset({'P00147942', 'P00324942'})"
10423,0.037854354099473776,"frozenset({'P00329542', 'P00147942'})"
10424,0.044304871838397555,"frozenset({'P00334242', 'P00147942'})"
10425,0.031064335426922423,"frozenset({'P00338442', 'P00147942'})"
10426,0.03123408589373621,"frozenset({'P00355142', 'P00147942'})"
10427,0.05296214564590053,"frozenset({'P0097242', 'P00147942'})"
10428,0.032931590561874044,"frozenset({'P00149342', 'P00148642'})"
10429,0.030555084026481074,"frozenset({'P00150342', 'P00148642'})"
10430,0.03683585129859107,"frozenset({'P00150542', 'P00148642'})"
10431,0.03768460363265999,"frozenset({'P00151742', 'P00148642'})"
10432,0.033780342895942964,"frozenset({'P00153742', 'P00148642'})"
10433,0.03089458496010864,"frozenset({'P00148642', 'P00153842'})"
10434,0.032082838227805124,"frozenset({'P00154642', 'P00148642'})"
10435,0.04786963164148701,"frozenset({'P00156442', 'P00148642'})"
10436,0.038024104566287555,"frozenset({'P00148642', 'P00157542'})"
10437,0.03700560176540486,"frozenset({'P00158542', 'P00148642'})"
10438,0.03853335596672891,"frozenset({'P00161942', 'P00148642'})"
10439,0.03344084196231539,"frozenset({'P00148642', 'P00173042'})"
10440,0.04023086063486674,"frozenset({'P00174442', 'P00148642'})"
10441,0.03530809709726702,"frozenset({'P00178242', 'P00148642'})"
10442,0.040061110168052964,"frozenset({'P00178942', 'P00148642'})"
10443,0.043965370904769985,"frozenset({'P00148642', 'P00182142'})"
10444,0.030555084026481074,"frozenset({'P00183242', 'P00148642'})"
10445,0.03225258869461891,"frozenset({'P00183342', 'P00148642'})"
10446,0.06620268205737566,"frozenset({'P00148642', 'P00184942'})"
10447,0.03038533355966729,"frozenset({'P00148642', 'P00192042'})"
10448,0.040909862502121884,"frozenset({'P00199442', 'P00148642'})"
10449,0.03123408589373621,"frozenset({'P00201442', 'P00148642'})"
10450,0.03174333729417756,"frozenset({'P00148642', 'P00207942'})"
10451,0.034119843829570534,"frozenset({'P00209842', 'P00148642'})"
10452,0.03598709896452215,"frozenset({'P00210042', 'P00148642'})"
10453,0.03310134102868783,"frozenset({'P00211142', 'P00148642'})"
10454,0.03344084196231539,"frozenset({'P00212942', 'P00148642'})"
10455,0.03310134102868783,"frozenset({'P00213242', 'P00148642'})"
10456,0.03038533355966729,"frozenset({'P00216142', 'P00148642'})"
10457,0.03853335596672891,"frozenset({'P00216342', 'P00148642'})"
10458,0.03174333729417756,"frozenset({'P00219942', 'P00148642'})"
10459,0.03717535223221864,"frozenset({'P00220342', 'P00148642'})"
10460,0.059582413851638094,"frozenset({'P00148642', 'P00220442'})"
10461,0.03344084196231539,"frozenset({'P00221442', 'P00148642'})"
10462,0.06314717365472755,"frozenset({'P00148642', 'P00237542'})"
10463,0.04226786623663215,"frozenset({'P00240142', 'P00148642'})"
10464,0.04736038024104566,"frozenset({'P00242742', 'P00148642'})"
10465,0.030555084026481074,"frozenset({'P00243942', 'P00148642'})"
10466,0.03259208962824648,"frozenset({'P00245642', 'P00148642'})"
10467,0.032082838227805124,"frozenset({'P00148642', 'P00248142'})"
10468,0.03344084196231539,"frozenset({'P00148642', 'P00248942'})"
10469,0.03140383636054999,"frozenset({'P00148642', 'P00249542'})"
10470,0.03564759803089459,"frozenset({'P00249642', 'P00148642'})"
10471,0.033271091495501615,"frozenset({'P00250242', 'P00148642'})"
10472,0.030555084026481074,"frozenset({'P00148642', 'P00250642'})"
10473,0.05347139704634188,"frozenset({'P00251242', 'P00148642'})"
10474,0.06942794092683754,"frozenset({'P00255842', 'P00148642'})"
10475,0.042607367170259716,"frozenset({'P00148642', 'P00258742'})"
10476,0.042607367170259716,"frozenset({'P00148642', 'P00259342'})"
10477,0.03496859616363945,"frozenset({'P00148642', 'P00260042'})"
10478,0.08232897640468512,"frozenset({'P00265242', 'P00148642'})"
10479,0.03768460363265999,"frozenset({'P00268442', 'P00148642'})"
10480,0.051943642845017825,"frozenset({'P00270942', 'P00148642'})"
10481,0.04243761670344594,"frozenset({'P00271142', 'P00148642'})"
10482,0.042607367170259716,"frozenset({'P00274942', 'P00148642'})"
10483,0.046511627906976744,"frozenset({'P00277642', 'P00148642'})"
10484,0.06178916992021728,"frozenset({'P00278642', 'P00148642'})"
10485,0.03428959429638431,"frozenset({'P00289942', 'P00148642'})"
10486,0.03479884569682567,"frozenset({'P00293242', 'P00148642'})"
10487,0.030724834493294856,"frozenset({'P00294542', 'P00148642'})"
10488,0.04209811576981837,"frozenset({'P00295942', 'P00148642'})"
10489,0.038024104566287555,"frozenset({'P00296042', 'P00148642'})"
10490,0.030215583092853507,"frozenset({'P00303242', 'P00148642'})"
10491,0.03361059242912918,"frozenset({'P00313342', 'P00148642'})"
10492,0.030724834493294856,"frozenset({'P00313542', 'P00148642'})"
10493,0.03564759803089459,"frozenset({'P00317842', 'P00148642'})"
10494,0.04209811576981837,"frozenset({'P00318742', 'P00148642'})"
10495,0.032082838227805124,"frozenset({'P00319042', 'P00148642'})"
10496,0.030555084026481074,"frozenset({'P00321742', 'P00148642'})"
10497,0.037514853165846206,"frozenset({'P00323942', 'P00148642'})"
10498,0.037854354099473776,"frozenset({'P00148642', 'P00324942'})"
10499,0.03174333729417756,"frozenset({'P00326742', 'P00148642'})"
10500,0.033271091495501615,"frozenset({'P00329542', 'P00148642'})"
10501,0.04990663724325242,"frozenset({'P00334242', 'P00148642'})"
10502,0.030724834493294856,"frozenset({'P00338442', 'P00148642'})"
10503,0.03428959429638431,"frozenset({'P00343042', 'P00148642'})"
10504,0.033780342895942964,"frozenset({'P00350942', 'P00148642'})"
10505,0.0364963503649635,"frozenset({'P00355142', 'P00148642'})"
10506,0.046002376506535395,"frozenset({'P0097242', 'P00148642'})"
10507,0.03140383636054999,"frozenset({'P00149342', 'P00184942'})"
10508,0.03123408589373621,"frozenset({'P00149342', 'P00237542'})"
10509,0.03564759803089459,"frozenset({'P00149342', 'P00255842'})"
10510,0.03276184009506026,"frozenset({'P00265242', 'P00149342'})"
10511,0.038024104566287555,"frozenset({'P00150342', 'P00184942'})"
10512,0.03038533355966729,"frozenset({'P00210042', 'P00150342'})"
10513,0.03344084196231539,"frozenset({'P00150342', 'P00220442'})"
10514,0.03513834663045323,"frozenset({'P00150342', 'P00237542'})"
10515,0.03462909523001188,"frozenset({'P00150342', 'P00255842'})"
10516,0.0407401120353081,"frozenset({'P00265242', 'P00150342'})"
10517,0.03344084196231539,"frozenset({'P00150342', 'P00278642'})"
10518,0.03276184009506026,"frozenset({'P00334242', 'P00150342'})"
10519,0.03496859616363945,"frozenset({'P00150542', 'P00161942'})"
10520,0.033780342895942964,"frozenset({'P00150542', 'P00174442'})"
10521,0.035817348497708366,"frozenset({'P00150542', 'P00184942'})"
10522,0.03089458496010864,"frozenset({'P00150542', 'P00211142'})"
10523,0.03038533355966729,"frozenset({'P00150542', 'P00220342'})"
10524,0.042607367170259716,"frozenset({'P00150542', 'P00220442'})"
10525,0.03462909523001188,"frozenset({'P00150542', 'P00237542'})"
10526,0.031573586827363775,"frozenset({'P00150542', 'P00242742'})"
10527,0.03598709896452215,"frozenset({'P00150542', 'P00251242'})"
10528,0.03632659989814972,"frozenset({'P00150542', 'P00255842'})"
10529,0.032082838227805124,"frozenset({'P00150542', 'P00258742'})"
10530,0.047699881174673234,"frozenset({'P00150542', 'P00265242'})"
10531,0.030555084026481074,"frozenset({'P00150542', 'P00270942'})"
10532,0.032082838227805124,"frozenset({'P00150542', 'P00271142'})"
10533,0.03004583262603972,"frozenset({'P00150542', 'P00277642'})"
10534,0.03632659989814972,"frozenset({'P00150542', 'P00278642'})"
10535,0.031064335426922423,"frozenset({'P00184942', 'P00150942'})"
10536,0.03038533355966729,"frozenset({'P00150942', 'P00237542'})"
10537,0.03853335596672891,"frozenset({'P00151742', 'P00184942'})"
10538,0.031064335426922423,"frozenset({'P00151742', 'P00220442'})"
10539,0.04719062977423188,"frozenset({'P00151742', 'P00237542'})"
10540,0.036666100831777286,"frozenset({'P00242742', 'P00151742'})"
10541,0.03598709896452215,"frozenset({'P00151742', 'P00255842'})"
10542,0.04124936343574945,"frozenset({'P00265242', 'P00151742'})"
10543,0.04617212697334918,"frozenset({'P00270942', 'P00151742'})"
10544,0.03344084196231539,"frozenset({'P00151742', 'P00295942'})"
10545,0.03174333729417756,"frozenset({'P00151742', 'P00323942'})"
10546,0.031064335426922423,"frozenset({'P00329542', 'P00151742'})"
10547,0.031913087760991346,"frozenset({'P00334242', 'P00151742'})"
10548,0.030555084026481074,"frozenset({'P00251242', 'P00152742'})"
10549,0.030555084026481074,"frozenset({'P00152742', 'P00271142'})"
10550,0.03038533355966729,"frozenset({'P00153742', 'P00156442'})"
10551,0.03123408589373621,"frozenset({'P00153742', 'P00161942'})"
10552,0.03632659989814972,"frozenset({'P00153742', 'P00184942'})"
10553,0.03462909523001188,"frozenset({'P00153742', 'P00210042'})"
10554,0.031913087760991346,"frozenset({'P00153742', 'P00220442'})"
10555,0.03904260736717026,"frozenset({'P00153742', 'P00237542'})"
10556,0.03496859616363945,"frozenset({'P00153742', 'P00255842'})"
10557,0.0344593447631981,"frozenset({'P00153742', 'P00258742'})"
10558,0.04956713630962485,"frozenset({'P00153742', 'P00265242'})"
10559,0.03089458496010864,"frozenset({'P00153742', 'P00270942'})"
10560,0.03395009336275675,"frozenset({'P00153742', 'P00278642'})"
10561,0.031064335426922423,"frozenset({'P00153742', 'P00324942'})"
10562,0.030555084026481074,"frozenset({'P00182142', 'P00153842'})"
10563,0.031064335426922423,"frozenset({'P00184942', 'P00153842'})"
10564,0.03462909523001188,"frozenset({'P00220442', 'P00153842'})"
10565,0.030215583092853507,"frozenset({'P00221442', 'P00153842'})"
10566,0.03462909523001188,"frozenset({'P00251242', 'P00153842'})"
10567,0.032422339161432695,"frozenset({'P00255842', 'P00153842'})"
10568,0.038363605499915125,"frozenset({'P00265242', 'P00153842'})"
10569,0.030215583092853507,"frozenset({'P00270942', 'P00153842'})"
10570,0.032422339161432695,"frozenset({'P0097242', 'P00153842'})"
10571,0.03123408589373621,"frozenset({'P00154042', 'P00169742'})"
10572,0.03276184009506026,"frozenset({'P00154042', 'P00173842'})"
10573,0.040061110168052964,"frozenset({'P00154042', 'P00184942'})"
10574,0.04702087930741809,"frozenset({'P00154042', 'P00237542'})"
10575,0.04668137837379053,"frozenset({'P00242742', 'P00154042'})"
10576,0.032082838227805124,"frozenset({'P00243942', 'P00154042'})"
10577,0.03361059242912918,"frozenset({'P00154042', 'P00249542'})"
10578,0.0344593447631981,"frozenset({'P00251242', 'P00154042'})"
10579,0.03428959429638431,"frozenset({'P00154042', 'P00255842'})"
10580,0.03734510269903242,"frozenset({'P00265242', 'P00154042'})"
10581,0.052792395179086744,"frozenset({'P00154042', 'P00270942'})"
10582,0.030555084026481074,"frozenset({'P00277642', 'P00154042'})"
10583,0.03479884569682567,"frozenset({'P00154042', 'P00295942'})"
10584,0.03225258869461891,"frozenset({'P00154042', 'P00323942'})"
10585,0.03123408589373621,"frozenset({'P00329542', 'P00154042'})"
10586,0.03361059242912918,"frozenset({'P00334242', 'P00154042'})"
10587,0.037854354099473776,"frozenset({'P00156442', 'P00154642'})"
10588,0.03276184009506026,"frozenset({'P00154642', 'P00157542'})"
10589,0.03361059242912918,"frozenset({'P00154642', 'P00161942'})"
10590,0.030555084026481074,"frozenset({'P00174442', 'P00154642'})"
10591,0.03004583262603972,"frozenset({'P00154642', 'P00182142'})"
10592,0.04124936343574945,"frozenset({'P00154642', 'P00184942'})"
10593,0.0344593447631981,"frozenset({'P00210042', 'P00154642'})"
10594,0.03496859616363945,"frozenset({'P00154642', 'P00220442'})"
10595,0.03734510269903242,"frozenset({'P00154642', 'P00237542'})"
10596,0.03361059242912918,"frozenset({'P00242742', 'P00154642'})"
10597,0.03395009336275675,"frozenset({'P00251242', 'P00154642'})"
10598,0.03853335596672891,"frozenset({'P00255842', 'P00154642'})"
10599,0.04549312510609404,"frozenset({'P00265242', 'P00154642'})"
10600,0.032931590561874044,"frozenset({'P00270942', 'P00154642'})"
10601,0.033780342895942964,"frozenset({'P00278642', 'P00154642'})"
10602,0.03089458496010864,"frozenset({'P00334242', 'P00154642'})"
10603,0.03089458496010864,"frozenset({'P00155442', 'P00237542'})"
10604,0.03259208962824648,"frozenset({'P00155442', 'P00270942'})"
10605,0.039212357833984045,"frozenset({'P00156442', 'P00157542'})"
10606,0.04243761670344594,"frozenset({'P00156442', 'P00161942'})"
10607,0.033271091495501615,"frozenset({'P00174442', 'P00156442'})"
10608,0.031573586827363775,"frozenset({'P00178242', 'P00156442'})"
10609,0.03259208962824648,"frozenset({'P00178942', 'P00156442'})"
10610,0.03344084196231539,"frozenset({'P00156442', 'P00182142'})"
10611,0.05465965031403836,"frozenset({'P00156442', 'P00184942'})"
10612,0.03004583262603972,"frozenset({'P00199442', 'P00156442'})"
10613,0.030215583092853507,"frozenset({'P00156442', 'P00207942'})"
10614,0.03955185876761161,"frozenset({'P00156442', 'P00210042'})"
10615,0.032422339161432695,"frozenset({'P00212942', 'P00156442'})"
10616,0.03089458496010864,"frozenset({'P00156442', 'P00213242'})"
10617,0.032422339161432695,"frozenset({'P00216342', 'P00156442'})"
10618,0.04549312510609404,"frozenset({'P00156442', 'P00220442'})"
10619,0.05313189611271431,"frozenset({'P00156442', 'P00237542'})"
10620,0.033780342895942964,"frozenset({'P00156442', 'P00240142'})"
10621,0.037854354099473776,"frozenset({'P00242742', 'P00156442'})"
10622,0.04192836530300458,"frozenset({'P00251242', 'P00156442'})"
10623,0.051943642845017825,"frozenset({'P00156442', 'P00255842'})"
10624,0.031573586827363775,"frozenset({'P00156442', 'P00258742'})"
10625,0.03428959429638431,"frozenset({'P00156442', 'P00259342'})"
10626,0.0636564250551689,"frozenset({'P00265242', 'P00156442'})"
10627,0.033271091495501615,"frozenset({'P00268442', 'P00156442'})"
10628,0.03955185876761161,"frozenset({'P00156442', 'P00270942'})"
10629,0.03717535223221864,"frozenset({'P00156442', 'P00271142'})"
10630,0.0344593447631981,"frozenset({'P00156442', 'P00274942'})"
10631,0.03259208962824648,"frozenset({'P00277642', 'P00156442'})"
10632,0.04192836530300458,"frozenset({'P00156442', 'P00278642'})"
10633,0.03225258869461891,"frozenset({'P00293242', 'P00156442'})"
10634,0.031913087760991346,"frozenset({'P00156442', 'P00295942'})"
10635,0.033780342895942964,"frozenset({'P00156442', 'P00303242'})"
10636,0.031064335426922423,"frozenset({'P00156442', 'P00317842'})"
10637,0.03513834663045323,"frozenset({'P00318742', 'P00156442'})"
10638,0.03038533355966729,"frozenset({'P00156442', 'P00323942'})"
10639,0.030555084026481074,"frozenset({'P00156442', 'P00324942'})"
10640,0.04107961296893566,"frozenset({'P00334242', 'P00156442'})"
10641,0.0354778475640808,"frozenset({'P0097242', 'P00156442'})"
10642,0.03870310643354269,"frozenset({'P00161942', 'P00157542'})"
10643,0.031913087760991346,"frozenset({'P00174442', 'P00157542'})"
10644,0.03140383636054999,"frozenset({'P00178942', 'P00157542'})"
10645,0.0500763877100662,"frozenset({'P00184942', 'P00157542'})"
10646,0.03259208962824648,"frozenset({'P00210042', 'P00157542'})"
10647,0.04447462230521134,"frozenset({'P00220442', 'P00157542'})"
10648,0.046851128840604314,"frozenset({'P00157542', 'P00237542'})"
10649,0.03853335596672891,"frozenset({'P00242742', 'P00157542'})"
10650,0.037854354099473776,"frozenset({'P00251242', 'P00157542'})"
10651,0.044814123238838904,"frozenset({'P00255842', 'P00157542'})"
10652,0.03174333729417756,"frozenset({'P00258742', 'P00157542'})"
10653,0.030555084026481074,"frozenset({'P00157542', 'P00259342'})"
10654,0.051434391444576476,"frozenset({'P00265242', 'P00157542'})"
10655,0.03700560176540486,"frozenset({'P00270942', 'P00157542'})"
10656,0.030215583092853507,"frozenset({'P00271142', 'P00157542'})"
10657,0.03310134102868783,"frozenset({'P00277642', 'P00157542'})"
10658,0.032082838227805124,"frozenset({'P00278642', 'P00157542'})"
10659,0.031573586827363775,"frozenset({'P00295942', 'P00157542'})"
10660,0.03123408589373621,"frozenset({'P00318742', 'P00157542'})"
10661,0.03496859616363945,"frozenset({'P00334242', 'P00157542'})"
10662,0.03038533355966729,"frozenset({'P0097242', 'P00157542'})"
10663,0.0364963503649635,"frozenset({'P00157642', 'P00184942'})"
10664,0.03632659989814972,"frozenset({'P00157642', 'P00237542'})"
10665,0.03428959429638431,"frozenset({'P00242742', 'P00157642'})"
10666,0.031064335426922423,"frozenset({'P00157642', 'P00255842'})"
10667,0.030555084026481074,"frozenset({'P00265242', 'P00157642'})"
10668,0.03717535223221864,"frozenset({'P00157642', 'P00270942'})"
10669,0.030724834493294856,"frozenset({'P00158242', 'P00184942'})"
10670,0.03089458496010864,"frozenset({'P00158242', 'P00265242'})"
10671,0.0364963503649635,"frozenset({'P00158542', 'P00184942'})"
10672,0.03089458496010864,"frozenset({'P00158542', 'P00220442'})"
10673,0.039212357833984045,"frozenset({'P00158542', 'P00237542'})"
10674,0.03123408589373621,"frozenset({'P00242742', 'P00158542'})"
10675,0.03428959429638431,"frozenset({'P00251242', 'P00158542'})"
10676,0.037854354099473776,"frozenset({'P00158542', 'P00255842'})"
10677,0.03038533355966729,"frozenset({'P00158542', 'P00259342'})"
10678,0.043456119504328636,"frozenset({'P00265242', 'P00158542'})"
10679,0.03819385503310134,"frozenset({'P00158542', 'P00270942'})"
10680,0.03530809709726702,"frozenset({'P00158542', 'P00278642'})"
10681,0.03004583262603972,"frozenset({'P00334242', 'P00158542'})"
10682,0.03361059242912918,"frozenset({'P00159442', 'P00161942'})"
10683,0.032082838227805124,"frozenset({'P00159442', 'P00184942'})"
10684,0.03276184009506026,"frozenset({'P00159442', 'P00220442'})"
10685,0.03140383636054999,"frozenset({'P00159442', 'P00237542'})"
10686,0.03174333729417756,"frozenset({'P00159442', 'P00255842'})"
10687,0.0407401120353081,"frozenset({'P00265242', 'P00159442'})"
10688,0.031913087760991346,"frozenset({'P00159442', 'P00278642'})"
10689,0.03717535223221864,"frozenset({'P00159542', 'P00237542'})"
10690,0.033271091495501615,"frozenset({'P00242742', 'P00159542'})"
10691,0.032931590561874044,"frozenset({'P00265242', 'P00159542'})"
10692,0.039721609234425394,"frozenset({'P00270942', 'P00159542'})"
10693,0.03089458496010864,"frozenset({'P00161442', 'P00161942'})"
10694,0.032422339161432695,"frozenset({'P00161442', 'P00220442'})"
10695,0.031913087760991346,"frozenset({'P00161442', 'P00237542'})"
10696,0.0364963503649635,"frozenset({'P00265242', 'P00161442'})"
10697,0.03955185876761161,"frozenset({'P00174442', 'P00161942'})"
10698,0.03004583262603972,"frozenset({'P00178242', 'P00161942'})"
10699,0.03259208962824648,"frozenset({'P00178942', 'P00161942'})"
10700,0.038024104566287555,"frozenset({'P00161942', 'P00182142'})"
10701,0.030215583092853507,"frozenset({'P00183242', 'P00161942'})"
10702,0.0500763877100662,"frozenset({'P00161942', 'P00184942'})"
10703,0.031064335426922423,"frozenset({'P00199442', 'P00161942'})"
10704,0.0354778475640808,"frozenset({'P00210042', 'P00161942'})"
10705,0.0344593447631981,"frozenset({'P00211142', 'P00161942'})"
10706,0.03683585129859107,"frozenset({'P00212942', 'P00161942'})"
10707,0.03089458496010864,"frozenset({'P00213242', 'P00161942'})"
10708,0.0354778475640808,"frozenset({'P00216342', 'P00161942'})"
10709,0.03344084196231539,"frozenset({'P00220342', 'P00161942'})"
10710,0.04668137837379053,"frozenset({'P00161942', 'P00220442'})"
10711,0.04820913257511458,"frozenset({'P00161942', 'P00237542'})"
10712,0.03428959429638431,"frozenset({'P00240142', 'P00161942'})"
10713,0.03717535223221864,"frozenset({'P00242742', 'P00161942'})"
10714,0.031913087760991346,"frozenset({'P00161942', 'P00249542'})"
10715,0.030555084026481074,"frozenset({'P00249642', 'P00161942'})"
10716,0.04023086063486674,"frozenset({'P00251242', 'P00161942'})"
10717,0.04617212697334918,"frozenset({'P00255842', 'P00161942'})"
10718,0.039212357833984045,"frozenset({'P00161942', 'P00258742'})"
10719,0.03225258869461891,"frozenset({'P00161942', 'P00259342'})"
10720,0.03089458496010864,"frozenset({'P00161942', 'P00260042'})"
10721,0.0616194194534035,"frozenset({'P00265242', 'P00161942'})"
10722,0.030724834493294856,"frozenset({'P00268442', 'P00161942'})"
10723,0.039212357833984045,"frozenset({'P00270942', 'P00161942'})"
10724,0.03717535223221864,"frozenset({'P00271142', 'P00161942'})"
10725,0.0354778475640808,"frozenset({'P00277642', 'P00161942'})"
10726,0.04447462230521134,"frozenset({'P00278642', 'P00161942'})"
10727,0.031913087760991346,"frozenset({'P00161942', 'P00289342'})"
10728,0.03089458496010864,"frozenset({'P00293242', 'P00161942'})"
10729,0.031573586827363775,"frozenset({'P00295942', 'P00161942'})"
10730,0.033780342895942964,"frozenset({'P00303042', 'P00161942'})"
10731,0.037514853165846206,"frozenset({'P00303242', 'P00161942'})"
10732,0.03479884569682567,"frozenset({'P00318742', 'P00161942'})"
10733,0.03038533355966729,"frozenset({'P00161942', 'P00324942'})"
10734,0.038363605499915125,"frozenset({'P00334242', 'P00161942'})"
10735,0.03428959429638431,"frozenset({'P0097242', 'P00161942'})"
10736,0.03174333729417756,"frozenset({'P00165442', 'P00270942'})"
10737,0.03225258869461891,"frozenset({'P00169742', 'P00173842'})"
10738,0.03479884569682567,"frozenset({'P00184942', 'P00169742'})"
10739,0.0354778475640808,"frozenset({'P00237542', 'P00169742'})"
10740,0.040061110168052964,"frozenset({'P00242742', 'P00169742'})"
10741,0.03819385503310134,"frozenset({'P00270942', 'P00169742'})"
10742,0.034119843829570534,"frozenset({'P00184942', 'P00173042'})"
10743,0.042607367170259716,"frozenset({'P00173042', 'P00237542'})"
10744,0.03683585129859107,"frozenset({'P00242742', 'P00173042'})"
10745,0.030724834493294856,"frozenset({'P00251242', 'P00173042'})"
10746,0.03496859616363945,"frozenset({'P00255842', 'P00173042'})"
10747,0.03564759803089459,"frozenset({'P00265242', 'P00173042'})"
10748,0.03938210830079783,"frozenset({'P00270942', 'P00173042'})"
10749,0.03004583262603972,"frozenset({'P00323942', 'P00173042'})"
10750,0.034119843829570534,"frozenset({'P00173342', 'P00184942'})"
10751,0.033780342895942964,"frozenset({'P00173342', 'P00237542'})"
10752,0.03310134102868783,"frozenset({'P00265242', 'P00173342'})"
10753,0.030215583092853507,"frozenset({'P00182142', 'P00173842'})"
10754,0.030555084026481074,"frozenset({'P00183342', 'P00173842'})"
10755,0.043965370904769985,"frozenset({'P00184942', 'P00173842'})"
